URL,DSLD ID,Product Name,Brand Name,Bar Code,Net Contents,Serving Size,Product Type [LanguaL],Supplement Form [LanguaL],Date Entered into DSLD,Market Status,Suggested Use
https://dsld.od.nih.gov/label/335810,335810,Brain Power Stack,Host Defense Mushrooms,6 33422 39777 1,3.5 Ounce(s); 100 Gram(s),0.5 Teaspoon(s) [1.5 g],Botanical with Nutrients [A1317],Powder [E0162],2025-07-24,On Market,Can be mixed into your favorite recipe.Directions: Adults take 1/2 tsp. per day with food.
https://dsld.od.nih.gov/label/335811,335811,Chaga,Host Defense Mushrooms,6 33422 03182 8,60 Capsule(s),2 Capsule(s),Botanical [A1306],Capsule [E0159],2025-07-24,On Market,Directions: As a dietary supplement; take 2 capsules once per day. Can be taken with food or on an empty stomach or as recommended by your healthcare professional.
https://dsld.od.nih.gov/label/335812,335812,Elderberry Plus Syrup,Host Defense Mushrooms,(6 33422 55827 1),4 Fluid Ounce(s); 120 mL,10 mL [2 tsp.],Botanical [A1306],Liquid [E0165],2025-08-22,On Market,Directions: Shake well. Take 2 tsp. as needed. Can be taken with food or on an empty stomach; or as recommended by your healthcare professional.
https://dsld.od.nih.gov/label/335813,335813,Focus,Host Defense Mushrooms Mycobenefits,6 33422 71410 3,60 Capsule(s),2 Capsule(s),Other Combinations [A1325],Capsule [E0159],2025-09-25,On Market,Directions: As a dietary supplement; take 2 capsules once per day. Can be taken with food or on an empty stomach or as recommended by your healthcare professional.
https://dsld.od.nih.gov/label/335814,335814,Lion's Mane Gummies Blueberry Flavored,Host Defense Mushrooms,6 33422 23517 2,90 Gummy(ies),3 Gummy(ies),Botanical [A1306],Gummy or Jelly [E0176],2025-07-24,On Market,Directions: As a dietary supplement; take 3 gummies once per day. Chew thoroughly. Can be taken with food or on an empty stomach or as recommended by your healthcare professional.
https://dsld.od.nih.gov/label/335815,335815,Mood,Host Defense Mushrooms Mycobenefits,6 33422 49370 1,60 Capsule(s),2 Capsule(s),Other Combinations [A1325],Capsule [E0159],2025-08-22,On Market,Directions:As a dietary supplement; take 2 capsules once per day. Can be taken with food or on an empty stomach or as recommended by your healthcare professional.
https://dsld.od.nih.gov/label/335816,335816,Myco Shield Throat Spray Cinnamon Flavor,Host Defense Mushrooms,(6 33422 05781 1),1 Fluid Ounce(s); 30 mL,0.42 mL [3 sprays],Botanical [A1306],Liquid [E0165],2025-09-25,On Market,Directions: Apply 3 pump sprays into mouth; then swallow; twice per day.Shake well before using. Can be taken with food; on an empty stomach; or as recommended by your healthcare professional.
https://dsld.od.nih.gov/label/335818,335818,Myco Shield Spray Peppermint,Host Defense Mushrooms,(6 33422 05772 9),2 Fluid Ounce(s); 60 mL,0.42 mL [3 sprays],Botanical [A1306],Liquid [E0165],2025-08-22,On Market,Directions: Apply 3 pump sprays into mouth; then swallow; twice per day.Can be taken with food; on an empty stomach; or as recommended by your healthcare professional.
https://dsld.od.nih.gov/label/335819,335819,Myco Shield Throat Spray Winter Mist,Host Defense Mushrooms,(6 33422 26162 1),1 Fluid Ounce(s); 30 mL,0.42 mL [3 sprays],Botanical [A1306],Liquid [E0165],2025-07-24,On Market,Directions: Apply three pump sprays into mouth; then swallow; twice per day.Shake well before using. Can be taken with food; on an empty stomach; or as recommended by your healthcare professional.
https://dsld.od.nih.gov/label/335820,335820,MyCommunity,Host Defense Mushrooms,6 33422 03813 1,120 Capsule(s),2 Capsule(s),Botanical [A1306],Capsule [E0159],2025-08-22,On Market,Directions: As a dietary supplement; take 2 capsules once per day. Can be taken with food on an empty stomach or as recommended by your healthcare professional.
https://dsld.od.nih.gov/label/335821,335821,Sleep,Host Defense Mushrooms MycoBenefits,6 33422 84000 0,60 Capsule(s),2 Capsule(s),Other Combinations [A1325],Capsule [E0159],2025-08-22,On Market,Directions: As a dietary supplement; take 2 capsules once per day. Can be taken with food or on an empty stomach or as recommended by your healthcare professional.
https://dsld.od.nih.gov/label/335833,335833,Andeanessence,Dr. Wong's Essentials,,90 Capsule(s),2 Capsule(s),Other Combinations [A1325],Capsule [E0159],2025-07-24,On Market,Suggested use: Take 2 capsules one to two times daily or as recommended by your health-care practitioner.
https://dsld.od.nih.gov/label/335834,335834,Cran-Diazyme,Dr. Wong's Essentials,,90 Capsule(s),1 Capsule(s),Other Combinations [A1325],Capsule [E0159],2025-08-22,On Market,Suggested use: Take 1 capsule one to three times daily or as recommended by your health-care practitioner. 
https://dsld.od.nih.gov/label/335835,335835,Digest-Fuerte,Dr. Wong's Essentials,,90 Capsule(s),1 Capsule(s),Other Combinations [A1325],Capsule [E0159],2025-08-22,On Market,Suggested use: Take 1 capsule with each meal as needed or as directed by your health-care practitioner.
https://dsld.od.nih.gov/label/335836,335836,Dry E - 500 IU,Dr. Wong's Essentials,,60 Capsule(s),1 Capsule(s),Other Combinations [A1325],Capsule [E0159],2025-08-22,On Market,Suggested use: Take 1 capsule one or more times daily or as recommended by your health-care practitioner.
https://dsld.od.nih.gov/label/335837,335837,Enkindle,Dr. Wong's Essentials,,90 Capsule(s),3 Capsule(s),Other Combinations [A1325],Capsule [E0159],2025-08-22,On Market,Suggested use: Take 3 capsules daily as needed or as recommended by your health-care practitioner.
https://dsld.od.nih.gov/label/335838,335838,Magscorbate,Dr. Wong's Essentials,,90 Capsule(s),1 Capsule(s),Single Vitamin and Mineral [A1316],Capsule [E0159],2025-08-22,On Market,Suggested Use: Take 1 capsule one or more times daily as needed or as recommended by your health-care practitioner.
https://dsld.od.nih.gov/label/335839,335839,Sinest,Dr. Wong's Essentials,,60 Capsule(s),2 Capsule(s),Other Combinations [A1325],Capsule [E0159],2025-08-22,On Market,Suggested use: Take 2 capsules daily before bedtime or as recommended by your health-care practitioner.
https://dsld.od.nih.gov/label/335840,335840,Zinc Citrate,Dr. Wong's Essentials,,60 Capsule(s),1 Capsule(s),Mineral [A1299],Capsule [E0159],2025-07-24,On Market,Suggested use: Take 1 capsule daily or as recommended by your health-care practitioner.
https://dsld.od.nih.gov/label/335841,335841,Astragalus,Herb Pharm,0 90800 00090 4,1 Fluid Ounce(s); 30 mL,0.7 mL [One squeeze of the dropper],Botanical [A1306],Liquid [E0165],2025-06-25,On Market,Suggested useShake well before usingAdults: Add 1 squeeze of the dropper bulb to 2 oz. of water or juice; 2 to 4 times per day. Best taken between meals.
https://dsld.od.nih.gov/label/335842,335842,Cleavers,Herb Pharm,0 90700 00040 0,1 Fluid Ounce(s); 30 mL,0.7 mL [One squeeze of the dropper],Botanical [A1306],Liquid [E0165],2025-08-22,On Market,Suggested useShake well before usingAdults: Add 1 squeeze of the dropper bulb to 2 oz. of water or juice; 2 to 4 times per day. Best taken between meals.
https://dsld.od.nih.gov/label/335843,335843,Corn Silk,Herb Pharm,0 90700 00043 1,1 Fluid Ounce(s); 30 mL,0.7 mL [One squeeze of the dropper],Botanical [A1306],Liquid [E0165],2025-06-25,On Market,Suggested UseShake well before usingAdults: Add 1 squeeze of the dropper bulb to 2 oz. of water or juice; 2 to 5 times per day. Best taken between meals.
https://dsld.od.nih.gov/label/335844,335844,Cramp Bark,Herb Pharm,0 90700 00044 8,1 Fluid Ounce(s); 30 Milliliter(s),0.7 mL [One squeeze of the dropper],Botanical [A1306],Liquid [E0165],2025-07-24,On Market,Suggested useShake well before usingAdults: Add 1 squeeze of the dropper bulb to 2 oz. of water or juice; 2 to 5 times per day. Best taken between meals.
https://dsld.od.nih.gov/label/335845,335845,Enteric Balance,Herb Pharm,0 90700 03242 5,2 Fluid Ounce(s); 60 mL,0.7 mL [One full squeeze of the dropper],Botanical [A1306],Liquid [E0165],2025-06-25,On Market,Suggested useShake well before usingAdults: Add 1 full squeeze of the dropper bulb to 2 oz. of water or juice; 2 to 5 times per day. Best taken between meals.
https://dsld.od.nih.gov/label/335846,335846,Female Libido,Herb Pharm,0 90700 00359 3,1 Fluid Ounce(s); 30 Milliliter(s),0.7 mL [One Squeeze of the dropper],Botanical [A1306],Liquid [E0165],2025-06-25,On Market,Suggested useShake well before usingAdults: Add 1 full squeeze of the dropper bulb to 2 oz. of water or juice; 2 to 4 times per day. Best taken between meals.
https://dsld.od.nih.gov/label/335847,335847,Female Libido,Herb Pharm,0 90700 00360 9,4 Fluid Ounce(s); 120 mL,0.7 mL [One squeeze of the dropper bulb],Botanical [A1306],Liquid [E0165],2025-06-25,On Market,Suggested useShake well before usingAdults: Add 1 full squeeze of the dropper bulb to 2 oz. water or juice; 2 to 4 times per day. Best taken between meals.
https://dsld.od.nih.gov/label/335848,335848,Fennel,Herb Pharm,0 90700 00150 6,4 Fluid Ounce(s); 120 Milliliter(s),0.7 mL [One squeeze of the dropper bulb],Botanical [A1306],Liquid [E0165],2025-06-25,On Market,Suggested useShake well before usingAdults: Add 1 squeeze of the dropper bulb to 2 oz. of water or juice; 2 to 5 times per day. Best taken between meals.
https://dsld.od.nih.gov/label/335849,335849,Gastro Bliss,Herb Pharm,0 90900 00046 0,1 Fluid Ounce(s); 30 mL,0.7 mL [One squeeze of the dropper bulb],Other Combinations [A1325],Liquid [E0165],2025-08-22,On Market,Suggested useShake well before usingAdults: Add 1 full squeeze of the dropper bulb to 4 oz. of water or juice; 2 to 4 times per day. Best taken between meals.
https://dsld.od.nih.gov/label/335850,335850,Prostate Health,Herb Pharm,0 90900 00055 2,4 Fluid Ounce(s); 120 Milliliter(s),0.7 mL [One full squeeze of the dropper bulb],Botanical [A1306],Liquid [E0165],2025-06-25,On Market,Suggested useShake well before usingAdults: Add 1 full squeeze of the dropper bulb to 2 oz. of water or juice; 2 to 4 times per day. Best taken between meals.
https://dsld.od.nih.gov/label/335851,335851,Soothing Throat Spray,Herb Pharm,0 90900 00049 1,1 Fluid Ounce(s); 30 mL,0.38 mL [3 Sprays],Botanical [A1306],Liquid [E0165],2025-06-25,On Market,Suggested useShake well before usingAdults: Spray 3 times (0.38 mL) directly in throat and swallow; 2 to 5 times per day.
https://dsld.od.nih.gov/label/335852,335852,Uva-Ursi,Herb Pharm,0 90700 00240 4,4 Fluid Ounce(s); 120 Milliliter(s),0.7 mL [One squeeze of the dropper bulb],Botanical [A1306],Liquid [E0165],2025-06-25,On Market,Suggested useShake well before usingAdults: Add 1 squeeze of the dropper bulb to 2 oz. of water or juice; 2 to 4 times per day. Best taken between meals.
https://dsld.od.nih.gov/label/335853,335853,Cordyceps,Mushroom Wellness by Herb Pharm,0 90700 03378 1,90 Vegetarian Capsule(s),3 Capsule(s) [1080 mg],Botanical [A1306],Capsule [E0159],2025-08-22,On Market,Suggested use: Adults: Take 3 capsules; 1 or 2 times per day with liquid.
https://dsld.od.nih.gov/label/335854,335854,Reishi,Mushroom Wellness by Herb Pharm,0 90700 03381 1,90 Vegetarian Capsule(s),3 Capsule(s) [1000 mg],Botanical [A1306],Capsule [E0159],2025-09-25,On Market,Suggested use: Adults: Take 3 capsules; 1 or 2 times per day with liquid.
https://dsld.od.nih.gov/label/335855,335855,Lipo Burn Slimming,Fit Body Weight Loss,,2 Fluid Ounce(s); 60 mL,0.6 mL [5 sprays],Other Combinations [A1325],Liquid [E0165],2025-05-21,On Market,
https://dsld.od.nih.gov/label/335856,335856,3-EPI-Andro3,Steel,,60 Tablet(s),1 Tablet(s),Non-Nutrient/Non-Botanical [A1309],Tablet or Pill [E0155],2025-05-21,On Market,
https://dsld.od.nih.gov/label/335857,335857,Astaxanthin + Lycopene,Terra ELMNT,1 98168 53198 3,50 Capsule(s),1 Capsule(s),Other Combinations [A1325],Capsule [E0159],2025-06-25,On Market,Suggested use: Take 1 capsule daily with food; or as directed by healthcare professional. For best results for skin tone & health; take consistently for 2 months.
https://dsld.od.nih.gov/label/335858,335858,Total Calm P.M. Nootropic,Terra ELMNT,,60 Capsule(s),2 Capsule(s),Other Combinations [A1325],Capsule [E0159],2025-06-25,On Market,
https://dsld.od.nih.gov/label/335859,335859,Total Focus A.M. Nootropic,Terra ELMNT,,60 Capsule(s),2 Capsule(s),Non-Nutrient/Non-Botanical [A1309],Capsule [E0159],2025-06-25,On Market,
https://dsld.od.nih.gov/label/335860,335860,Bulasterone,HTP Hi-Tech Pharmaceuticals,,90 Tablet(s),1 Tablet(s),Other Combinations [A1325],Tablet or Pill [E0155],2025-07-24,On Market,
https://dsld.od.nih.gov/label/335861,335861,Calm Lemon Citrus,MAKE Wellness,,2.68 Ounce(s); 75.9 Gram(s),2.54 Gram(s) [1 sachet],Other Combinations [A1325],Powder [E0162],2025-06-25,On Market,Directions: Adults pour contents of one stick pack onto your tongue; let dissolve and swallow. Drink water after if needed. Best if taken in the evening before bedtime.
https://dsld.od.nih.gov/label/335862,335862,Energized Raspberry,MAKE Wellness,,2.94 Ounce(s); 83.4 Gram(s),2.78 Gram(s) [1 sachet],Other Combinations [A1325],Powder [E0162],2025-05-21,On Market,Directions: Adults mix one packet with 8-10 ounces of water daily.
https://dsld.od.nih.gov/label/335863,335863,Fit Orange,MAKE Wellness,,7.29 Ounce(s); 206.67 Gram(s),6.9 Gram(s) [1 Sachet],Other Combinations [A1325],Powder [E0162],2025-05-21,On Market,Directions: Adults mix one packet with 8-10 ounces of water daily; preferably in the morning.
https://dsld.od.nih.gov/label/335864,335864,Focused,MAKE Wellness,,30 Capsule(s),1 Capsule(s),Other Combinations [A1325],Capsule [E0159],2025-06-25,On Market,Directions: Adults take (1) capsule with water daily.
https://dsld.od.nih.gov/label/335865,335865,Hydrated Grapefruit,MAKE Wellness,,4.16 Ounce(s),4.03 Gram(s) [1 Sachet],Botanical with Nutrients [A1317],Powder [E0162],2025-05-21,On Market,Directions: Adults mix one packet with up to 16 ounces of water daily; adjusting the amount based on personal  preference.
https://dsld.od.nih.gov/label/335866,335866,Lean,MAKE Wellness,,60 Capsule(s),2 Capsule(s),Other Combinations [A1325],Capsule [E0159],2025-06-25,On Market,Directions: Adults take 2 capsules daily with 8 ounces of water; before first meal.
https://dsld.od.nih.gov/label/335867,335867,ConceptionXR Motility Support Tablets,Theralogix,8 13349 01050 6,60 Tablet(s),2 Tablet(s),Other Combinations [A1325],Tablet or Pill [E0155],2025-07-24,On Market,ConceptionXR Motility Support Formula should be taken for at least three months or longer while you are trying to father a pregnancy; as sperm takes between 10-12 weeks to fully mature and viable.Suggested use:Take two tablets and two capsules per day; with food.
https://dsld.od.nih.gov/label/335868,335868,ConceptionXR Motility Support Formula Capsules,Theralogix,8 13349 01050 6,60 Capsule(s),2 Capsule(s),Other Combinations [A1325],Capsule [E0159],2025-05-21,On Market,ConceptionXR Motility Support Formula should be taken for at least three months or longer while you are trying to father a pregnancy; as sperm takes between 10-12 weeks to fully mature and viable.Suggested use:Take two tablets and two capsules per day; with food.
https://dsld.od.nih.gov/label/335869,335869,Constipation,Arrae,,45 Capsule(s),3 Capsule(s),Other Combinations [A1325],Capsule [E0159],2025-05-21,On Market,
https://dsld.od.nih.gov/label/335870,335870,Bloat,Arrae,,40 Capsule(s),2 Capsule(s),Other Combinations [A1325],Capsule [E0159],2025-05-21,On Market,DirectionsTake 2 Bloat capsules after a meal or whenever you feel bloated. 
https://dsld.od.nih.gov/label/335871,335871,MB-1,Arrae,8 50045 10514 3,60 Capsule(s),2 Capsule(s),Other Combinations [A1325],Capsule [E0159],2025-08-22,On Market,DirectionsTake 2 MB-1 Capsules in the morning.
https://dsld.od.nih.gov/label/335872,335872,Fadogia Agrestis + Tongkat Ali 500 mg,EFlow Nutrition,6 88397 62454 4,60 Capsule(s),2 Capsule(s),Botanical [A1306],Capsule [E0159],2025-06-25,On Market,Suggested use:  As a dietary supplement take two capsules (1 serving) daily. Can be taken with or without food.
https://dsld.od.nih.gov/label/335873,335873,BeWell Superfood Greens Spirulina,Arbonne,80006181,7.8 Ounce(s); 221 Gram(s),7.35 Gram(s) [1 Scoop],Botanical with Nutrients [A1317],Powder [E0162],2025-07-24,On Market,Suggested use: Mix 1 scoop with 8 fl. oz. of water.
https://dsld.od.nih.gov/label/335874,335874,BeWell Vitamin D3 & K2 Spray Pineapple Flavor,Arbonne,80005326,1 Fluid Ounce(s); 30 mL,0.84 mL [6 Sprays (0.03 fl. oz.)],Vitamin [A1302],Liquid [E0165],2025-09-25,On Market,Directions: Shake well; spray 6 times into mouth and swallow. Do not exceed the recommended daily intake of 1 serving per day. Press actuator down 3 or more times to prime pump upon first opening.
https://dsld.od.nih.gov/label/335875,335875,Caffeine-Free EnergyFizz Blackberry Flavor,Arbonne,,30 Stick Pack(s); 5.6 Ounce(s); 159 Gram(s),5.3 Gram(s) [1 stick pack],Other Combinations [A1325],Powder [E0162],2025-07-24,On Market,Directions: Add 1 stick pack to 8 fl. oz. of water and stir. Do not pour into a full water bottle as fizzing could cause an overflow. Do not exceed 3 stick packs per day.
https://dsld.od.nih.gov/label/335876,335876,Caffeine-Free EnergyFizz Mango Peach Flavor,Arbonne,,30 Stick Pack(s); 5.8 Ounce(s); 165 Gram(s),5.5 Gram(s) [1 Stick Pack],Other Combinations [A1325],Powder [E0162],2025-08-22,On Market,Directions: Add 1 stick to 8 fl. oz. of water and stir.Do not pour into a full water bottle as fizzing could cause an overflow. Do not exceed 3 stick packs per day.
https://dsld.od.nih.gov/label/335877,335877,Clean Tox Lemon Ginger Flavor,Arbonne,,7 Packet(s); 95.2 Gram(s); 3.4 Ounce(s),13.6 Gram(s) [1 packet],Botanical with Nutrients [A1317],Powder [E0162],2025-08-22,On Market,Directions: Add 1 packet to 32 fl oz of warm water and shake. Drink mixture throughout the day. Do not exceed the recommended daily intake of 1 packet per day.
https://dsld.od.nih.gov/label/335878,335878,EnergyFizz Pear Flavor,Arbonne,,30 Stick Pack(s); 168 Gram(s); 5.9 Ounce(s),5.6 Gram(s) [1 Stick Pack],Other Combinations [A1325],Powder [E0162],2025-08-22,On Market,Directions: Add 1 stick pack to 8 fl. oz. of water and stir. Do not pour into a full water bottle as fizzing could cause an overflow. Do not exceed 3 stick packs per day.
https://dsld.od.nih.gov/label/335879,335879,EnergyFizz Raspberry Flavor,Arbonne,,30 Stick Pack(s); 168 Gram(s); 5.9 Ounce(s),5.6 Gram(s) [1 stick pack],Other Combinations [A1325],Powder [E0162],2025-08-22,On Market,Directions: add 1 stick pack to 8 fl. oz. of water and stir. Do not pour into a full water bottle as fizzing could cause an overflow. Do not exceed 3 sticks per day.
https://dsld.od.nih.gov/label/335880,335880,FeelFit Pea Protein Shake Simply1 Coffee Flavor,Arbonne,80005267,33.8 Ounce(s); 2.11 Pound(s); 0.96 KG(s),32 Gram(s) [2 Scoops],Other Combinations [A1325],Powder [E0162],2025-08-22,On Market,Directions: Add 2 packed scoops to 9 fl oz. of cold water and shake. Do not exceed the recommended daily intake of 2 shakes (4 scoops) per day.
https://dsld.od.nih.gov/label/335881,335881,FeelFit Pea Protein Shake Simply1 Strawberry Flavor,Arbonne,80005271,32.8 Ounce(s); 2.05 Pound(s); 0.93 kg,31 Gram(s) [2 scoops],Other Combinations [A1325],Powder [E0162],2025-08-22,On Market,Directions: Add 2 packed scoops to 9 fl. oz. of cold water and shake.
https://dsld.od.nih.gov/label/335882,335882,FeelFit Pea Protein Shake Simply1 Vanilla Flavor,Arbonne,80005255,32.8 Ounce(s); 2.05 Pound(s); 0.93 Kilogram(s),31 Gram(s) [2 scoops],Other Combinations [A1325],Powder [E0162],2025-08-22,On Market,Directions: Add 2 packed scoops to 9 fl. oz. of cold water and shake. Do not exceed the recommended daily intake of 2 shakes (4 scoops) per day.
https://dsld.od.nih.gov/label/335883,335883,FeelFit Watermelon Kiwi Flavor,Arbonne,80005318,10.9 Ounce(s); 309 Gram(s),3.43 Gram(s) [1 scoop],Botanical with Nutrients [A1317],Powder [E0162],2025-08-22,On Market,Directions: Mix 1 scoop with 8 fl. oz. of water or other fluid. Stir vigorously until totally dissolved and drink immediately within 2 minutes. Consume approximately 30 minutes before mealtime 3 times daily.
https://dsld.od.nih.gov/label/335885,335885,MushroomPowder Daily Defense,Arbonne,80005211,2.1 Ounce(s); 60 Gram(s),2 Gram(s) [1/2 teaspoon],Botanical [A1306],Powder [E0162],2025-07-24,On Market,Directions: Add 1/2 teaspoon (2g) to your favorite hot or cold food or beverage such as smoothies; coffee or oatmeal. Do not exceed the recommended daily intake of 1/2 teaspoon per day.
https://dsld.od.nih.gov/label/335886,335886,Sport Workout Fuel Orange Pineapple Flavor,Arbonne,,20 Stick Pack(s); 11.6 Ounce(s); 328 Gram(s),16.4 Gram(s) [1 Stick Pack],Other Combinations [A1325],Powder [E0162],2025-07-24,On Market,Directions: Mix well or shake 1 stick pack (16.4 g) with 16 fl. oz. of water prior to or during exercise. Do not exceed the recommended daily intake of 1 stick pack per day.
https://dsld.od.nih.gov/label/335887,335887,SuperBoost Antioxidant Shot,Arbonne,80003587,30 Packet(s); 30 Fluid Ounce(s); 900 mL,1 Fluid Ounce(s) [30 mL],Botanical with Nutrients [A1317],Liquid [E0165],2025-07-24,On Market,Directions: drink 1 fl. oz. packet per day. Shake vigorously before drinking. Do not exceed the recommended daily intake of 1 packet per day. Best served cold.
https://dsld.od.nih.gov/label/335891,335891,Syntha-6 Edge Strawberry Milkshake,BSN,8 34266 00449 2,2.34 Pound(s); 1.06 Kilogram(s),38 Gram(s) [About 1 Scoop],Amino acid/Protein [A1305],Powder [E0162],2025-08-22,On Market,Directions: Mix 38 g (about 1 scoop) with 4-5 fl oz of cold water or your favorite beverage. To increase your protein intake per serving and achieve an even more amazing milkshake experience; use non-fat or low-fat milk.Suggested use: For healthy adults; consume enough protein to meet your daily protein requirement with a combination of high protein foods and protein supplements throughout the day as part of a balanced diet and exercise program. Use anytime day or night
https://dsld.od.nih.gov/label/335893,335893,Syntha-6 Isolate Vanilla Ice Cream,BSN,8 34266 06610 0,2.01 Pound(s); 912 Gram(s),38 Gram(s) [about 1 Scoop],Amino acid/Protein [A1305],Powder [E0162],2025-08-22,On Market,Directions: Mix 1 scoop with 4-5 fl oz of cold water or any beverage of your choice. To increase your protein intake per serving and to achieve an amazing milkshake taste; use non-fat or low fat milk.Suggested use: For healthy adults; consume enough protein to meet your daily protein requirement with a combination of high protein foods and protein supplements throughout the day as part of a balanced diet and exercise program.
https://dsld.od.nih.gov/label/335912,335912,Magnesium Multi-Mineral,Cyto-Matrix,8 71740 00107 3,90 Vegetable Capsule(s),3 Capsule(s),Mineral [A1299],Capsule [E0159],2025-06-25,On Market,Directions: Adults - Take 3 capsules per day or as directed by a healthcare professional.
https://dsld.od.nih.gov/label/335927,335927,Multi-Strain 11,Cyto-Matrix,8 71740 00050 2,120 Vegetable Capsule(s),1 Vegetable Capsule(s),Non-Nutrient/Non-Botanical [A1309],Capsule [E0159],2025-06-25,Off Market,Directions: Adults - Take 1 capsule per day or as directed by a healthcare professional.
https://dsld.od.nih.gov/label/335942,335942,5HTP+ 200 mg,Number One Nutrition,X002GND737,120 Capsule(s),2 Capsule(s),Other Combinations [A1325],Capsule [E0159],2025-08-22,On Market,Suggested use: As a dietary supplement take two (2) capsules once a day. For best results take 20-30 min before a meal with an 8oz. glass of water or as directed by your healthcare professional.
https://dsld.od.nih.gov/label/335943,335943,Beet Root 1300 mg,Number One Nutrition,X002HQ1RZD,120 Veg Cap(s),2 Veggie Capsule(s),Botanical [A1306],Capsule [E0159],2025-07-24,On Market,Suggested use: As a dietary supplement take two (2) capsules once a day with food or as directed by your health care professional.
https://dsld.od.nih.gov/label/335944,335944,Berberine HCl Plus 1200 mg,Number One Nutrition,X002BGIZ8V,120 Veg Cap(s),2 Capsule(s),Non-Nutrient/Non-Botanical [A1309],Capsule [E0159],2025-07-24,On Market,Suggested use: As a dietary supplement take two (2) capsules once a day. For best results take 20-30 minutes before a meal with an 8 oz. glass of water or as directed by your healthcare professional.
https://dsld.od.nih.gov/label/335945,335945,Biotin Gummies 5000 mcg Natural Strawberry Flavor,Number One Nutrition,X002MWWAVH,90 Gummy(ies),2 Gummy(ies),Single Vitamin and Mineral [A1316],Gummy or Jelly [E0176],2025-07-24,On Market,Suggested use: 2 gummies daily or as directed by a healthcare professional.
https://dsld.od.nih.gov/label/335946,335946,Black Seed Oil 1000 mg,Number One Nutrition,X002NO2RIP,120 Veggie Capsule(s),2 Vegetarian Capsule(s),Fat/Fatty Acid [A1310],Capsule [E0159],2025-08-22,On Market,Suggested use: 2 capsules taken daily preferably with meals or as directed by a healthcare professional. 
https://dsld.od.nih.gov/label/335947,335947,Blood Circulation,Number One Nutrition,X002I6DUYN,90 Capsule(s),1 Capsule(s),Other Combinations [A1325],Capsule [E0159],2025-08-22,On Market,Suggested use: 1 capsule 1 to 3 times daily preferably with meals or as directed by a healthcare professional. Once a day
https://dsld.od.nih.gov/label/335948,335948,Blood Sugar Ultra Support,Number One Nutrition,X002GOAE5F,60 Veg Cap(s),1 Capsule(s),Other Combinations [A1325],Capsule [E0159],2025-08-22,On Market,Suggested use:  As a dietary supplement take one (1) veggie capsule twice a day. For best results take 20-30 min before a meal with an 8oz. glass of water or as directed by your healthcare professional.
https://dsld.od.nih.gov/label/335949,335949,Blood Pressure Support,Number One Nutrition,X002GOKR6L,90 Capsule(s),1 Capsule(s),Botanical with Nutrients [A1317],Capsule [E0159],2025-08-22,On Market,Suggested use: 1 capsule taken 1 to 3 times daily preferably with meals or as directed by a healthcare professional.
https://dsld.od.nih.gov/label/335950,335950,Bump BD,Centurion Health,3 23359 00041 6,30 Capsule(s),1 Capsule(s),Other Combinations [A1325],Capsule [E0159],2025-05-21,On Market,Take one capsule daily or as advised by your healthcare provider.
https://dsld.od.nih.gov/label/335951,335951,Bump DHA,Centurion Health,3 23359 11030 6,30 Softgel(s),1 Softgel(s),Other Combinations [A1325],Softgel Capsule [E0161],2025-06-25,Off Market,Dosage and Administration: Bump DHA is a food for special dietary use in women before; during and after pregnancy. One softgel capsule daily or as directed under the supervision of a medical practitioner.
https://dsld.od.nih.gov/label/335952,335952,BumP DHA,Centurion,3 23359 11030 6,30 Small Softgel(s),1 Softgel(s),Other Combinations [A1325],Softgel Capsule [E0161],2025-06-25,On Market,One softgel capsule or as directed under the supervision of a medical practitioner.
https://dsld.od.nih.gov/label/335953,335953,BumP DHA,Centurion,,5 Small Softgel(s),1 Softgel(s),Other Combinations [A1325],Softgel Capsule [E0161],2025-05-21,On Market,One softgel capsule daily or as directed under the supervision of a medical practitioner. 
https://dsld.od.nih.gov/label/335954,335954,Bump Mini,Centurion Health,3 23359 00042 3,30 Capsule(s),1 Capsule(s),Multi-Vitamin and Mineral (MVM) [A1315],Capsule [E0159],2025-05-21,On Market,Take 1 capsule daily or as directed under the supervision of a medical practitioner. 
https://dsld.od.nih.gov/label/335955,335955,Bump Mini,Centurion Health,3 23359 00043 0,90 Capsule(s),1 Capsule(s),Multi-Vitamin and Mineral (MVM) [A1315],Capsule [E0159],2025-06-25,On Market,Take 1 capsule daily or as directed under the supervision of a medical practitioner.
https://dsld.od.nih.gov/label/335956,335956,Bump MS,Centurion Health,3 23359 00037 9,60 Capsule(s),2 Capsule(s),Other Combinations [A1325],Capsule [E0159],2025-05-21,On Market,Two capsules daily or as directed under the supervision of a medical practitioner.
https://dsld.od.nih.gov/label/335959,335959,Ceylon Cinnamon 1200 mg,Number One Nutrition,X002GJ3MCH,120 Cap(s),2 Capsule(s),Botanical [A1306],Capsule [E0159],2025-08-22,On Market,Suggested use: As a dietary supplement take two (2) capsules once a day. For best results take 20-30 min before a meal with an 8oz. glass of water or as directed by your healthcare professional.
https://dsld.od.nih.gov/label/335960,335960,Magnesium Citrate 1250 mg,Number One Nutrition,X002D8ON29,120 Veg Cap(s),2 Vegetable Capsule(s),Mineral [A1299],Capsule [E0159],2025-07-24,On Market,Suggested use: As a dietary supplement take two capsules daily. Take with an 8 oz glass of water or as directed by your healthcare professional.
